url,sic_code,sic_code_title,description,error
https://siccode.com/sic-code/2421/sawmills-planing-mills,2421,sawmills-planing-mills,"Establishments primarily engaged in sawing rough lumber and timber from logs and bolts, or resawing cants and flitches into lumber, including box lumber and softwood cut stock; planing mills combined with sawmills; and separately operated planing mills which are engaged primarily in producing surfaced lumber and standard workings or patterns of lumber. This industry includes establishments primarily engaged in sawing lath and railroad ties and in producing tobacco hogshead stock, wood chips, and snow fence lath.",
https://siccode.com/sic-code/2426/hardwood-dimension-flooring-mills,2426,hardwood-dimension-flooring-mills,"Establishments primarily engaged in manufacturing hardwood dimension lumber and workings therefrom; and other hardwood dimension, semi-fabricated or ready for assembly; hardwood flooring; and wood frames for household furniture.",
https://siccode.com/sic-code/2429/special-product-sawmills,2429,special-product-sawmills,"Mills primarily engaged in manufacturing excelsior, wood shingles, and cooperage stock; and in sawing special products, not elsewhere classified.",
https://siccode.com/sic-code/243/millwork-veneer-plywood-structural-wood,243,millwork-veneer-plywood-structural-wood,"For detailed description of SIC 243, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2431/millwork,2431,millwork,"Establishments primarily engaged in manufacturing fabricated wood millwork, including wood millwork covered with materials such as metal and plastics. Planing mills primarily engaged in producing millwork are included in this industry.",
https://siccode.com/sic-code/2434/wood-kitchen-cabinets,2434,wood-kitchen-cabinets,"Establishments primarily engaged in manufacturing wood kitchen cabinets and wood bathroom vanities, generally for permanent installation.",
https://siccode.com/sic-code/2435/hardwood-veneer-plywood,2435,hardwood-veneer-plywood,"Establishments primarily engaged in producing commercial hardwood veneer and those primarily engaged in manufacturing commercial plywood or prefinished hardwood plywood. This includes non-wood backed or faced veneer and non-wood faced plywood, from veneer produced in the same establishment or from purchased veneer.",
https://siccode.com/sic-code/2436/softwood-veneer-plywood,2436,softwood-veneer-plywood,"Establishments primarily engaged in producing commercial softwood veneer and plywood, from veneer produced in the same establishment or from purchased veneer.",
https://siccode.com/sic-code/2439/structural-wood-members,2439,structural-wood-members,"Establishments primarily engaged in producing laminated or fabricated trusses, arches, and other structural members of lumber.",
https://siccode.com/sic-code/244/wood-containers,244,wood-containers,"For detailed description of SIC 244, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2441/nailed-lock-corner-wood-boxes-shook,2441,nailed-lock-corner-wood-boxes-shook,"Establishments primarily engaged in manufacturing nailed and lock corner wood boxes (lumber or plywood), and shook for nailed and lock corner boxes.",
https://siccode.com/sic-code/2448/wood-pallets-skids,2448,wood-pallets-skids,Establishments primarily engaged in manufacturing wood or wood and metal combination pallets and skids.,
https://siccode.com/sic-code/2449/wood-containers,2449,wood-containers,"Establishments primarily engaged in manufacturing wood containers, not elsewhere classified, such as cooperage, wirebound boxes and crates, and other veneer and plywood containers.",
https://siccode.com/sic-code/245/wood-buildings-mobile-homes,245,wood-buildings-mobile-homes,"For detailed description of SIC 245, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2451/mobile-homes,2451,mobile-homes,"Establishments primarily engaged in manufacturing mobile homes and nonresidential mobile buildings These units are generally more than 35 feet long, at least 8 feet wide, do not have facilities for storage of water or waste, and are equipped with wheels.",
https://siccode.com/sic-code/2452/prefabricated-wood-buildings-components,2452,prefabricated-wood-buildings-components,"Establishments primarily engaged in manufacturing prefabricated wood buildings, sections, and panels.",
https://siccode.com/sic-code/249/wood-products,249,wood-products,"For detailed description of SIC 249, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2491/wood-preserving,2491,wood-preserving,"Establishments primarily engaged in treating wood, sawed or planed in other establishments, with creosote or other preservatives to prevent decay and to protect against fire and insects. This industry also includes the cutting, treating, and selling of poles, posts, and piling.",
https://siccode.com/sic-code/2493/reconstituted-wood-products,2493,reconstituted-wood-products,"Establishments primarily engaged in manufacturing reconstituted wood products. Important products of this industry are hardboard, particleboard, insulation board, medium density fiberboard, wafer-board, and oriented strandboard.",
https://siccode.com/sic-code/2499/wood-products,2499,wood-products,"Establishments primarily engaged in manufacturing miscellaneous wood products, not elsewhere classified, and products from rattan, reed, splint, straw, veneer, veneer strips, wicker, and willow.",
https://siccode.com/sic-code/25/furniture-fixtures,25,furniture-fixtures,"This major group includes establishments engaged in manufacturing household, office, public building, and restaurant furniture; and office and store fixtures.",
https://siccode.com/sic-code/251/household-furniture,251,household-furniture,"For detailed description of SIC 251, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2511/wood-household-furniture,2511,wood-household-furniture,Establishments primarily engaged in manufacturing wood household furniture commonly used in dwellings. This industry also includes establishments manufacturing camp furniture.,
https://siccode.com/sic-code/2512/wood-household-furniture-upholstered,2512,wood-household-furniture-upholstered,Establishments primarily engaged in manufacturing upholstered furniture on wood frames.,
https://siccode.com/sic-code/2514/metal-household-furniture,2514,metal-household-furniture,Establishments primarily engaged in manufacturing metal household furniture of a type commonly used in dwellings.,
https://siccode.com/sic-code/2515/mattresses-foundations-convertible-beds,2515,mattresses-foundations-convertible-beds,"Establishments primarily engaged in manufacturing innerspring mattresses, box spring mattresses, and non-innerspring mattresses containing felt, foam rubber, urethane, hair, or any other filling material; and assembled wire springs (fabric, coil, or box) for use on beds, couches, and cots. This industry also includes establishments primarily engaged in manufacturing dual-purpose sleep furniture, such as convertible sofas and chair beds, regardless of the material used in the frame.",
https://siccode.com/sic-code/2517/wood-television-radio-phonograph-sewing-machine-cabinets,2517,wood-television-radio-phonograph-sewing-machine-cabinets,"Establishments primarily engaged in manufacturing wood cabinets for radios, television sets, phonographs, and sewing machines.",
https://siccode.com/sic-code/2519/household-furniture,2519,household-furniture,"Establishments primarily engaged in manufacturing reed, rattan, and other wicker furniture, plastics and fiberglass household furniture and cabinets, and household furniture, not elsewhere classified.",
https://siccode.com/sic-code/252/office-furniture,252,office-furniture,"For detailed description of SIC 252, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2521/wood-office-furniture,2521,wood-office-furniture,"Establishments primarily engaged in manufacturing office furniture, chiefly of wood.",
https://siccode.com/sic-code/2522/office-furniture,2522,office-furniture,"Establishments primarily engaged in manufacturing office furniture, except furniture chiefly of wood.",
https://siccode.com/sic-code/253/public-building-furniture,253,public-building-furniture,"For detailed description of SIC 253, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2531/public-building-furniture,2531,public-building-furniture,"Establishments primarily engaged in manufacturing furniture for schools, theaters, assembly halls, churches, and libraries. Establishments primarily engaged in manufacturing seats for public conveyances, as well as seats for automobiles and aircraft, are included in this industry.",
https://siccode.com/sic-code/254/partitions-shelving-lockers-office-store-fixtures,254,partitions-shelving-lockers-office-store-fixtures,"For detailed description of SIC 254, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2541/wood-office-store-fixtures-partitions-shelving-lockers,2541,wood-office-store-fixtures-partitions-shelving-lockers,"Establishments primarily engaged in manufacturing shelving, lockers, and office and store fixtures, plastics laminated fixture tops, and related fabricated products, chiefly of wood.",
https://siccode.com/sic-code/2542/office-store-fixtures-partitions-shelving-lockers,2542,office-store-fixtures-partitions-shelving-lockers,"Establishments primarily engaged in manufacturing office and store fixtures, shelving, storage racks, lockers, and related fabricated products, chiefly of materials other than wood. Prefabricated partitions are included in this industry if designed to be attached to the floor.",
https://siccode.com/sic-code/259/furniture-fixtures,259,furniture-fixtures,"For detailed description of SIC 259, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2591/drapery-hardware-window-blinds-shades,2591,drapery-hardware-window-blinds-shades,"Establishments primarily engaged in manufacturing curtain and drapery rods, poles, and fixtures; and venetian blinds and other window blinds and shades, except of canvas.",
https://siccode.com/sic-code/2599/furniture-fixtures,2599,furniture-fixtures,"Establishments primarily engaged in manufacturing furniture and fixtures, not elsewhere classified, including hospital beds and furniture specially designed for use in restaurants, bars, cafeterias, bowling centers, and ships.",
https://siccode.com/sic-code/26/paper-allied-products,26,paper-allied-products,"This major group includes establishments primarily engaged in the manufacture of pulps from wood and other cellulose fibers, and from rags; the manufacture of paper and paperboard; and the manufacture of paper and paperboard into converted products, such as paper coated off the paper machine, paper bags, paper boxes, and envelopes. Also included are establishments primarily engaged in manufacturing bags of plastics film and sheet.",
https://siccode.com/sic-code/261/pulp-mills,261,pulp-mills,"For detailed description of SIC 261, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2611/pulp-mills,2611,pulp-mills,"Establishments primarily engaged in manufacturing pulp from wood or from other materials, such as rags, linters, wastepaper, and straw.",
https://siccode.com/sic-code/262/paper-mills,262,paper-mills,"For detailed description of SIC 262, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2621/paper-mills,2621,paper-mills,"Establishments primarily engaged in manufacturing paper from woodpulp and other fiber pulp, and which may also manufacture converted paper products. Establishments primarily engaged in integrated operations of producing pulp and manufacturing paper are included in this industry if primarily shipping paper or paper products.",
https://siccode.com/sic-code/263/paperboard-mills,263,paperboard-mills,"For detailed description of SIC 263, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2631/paperboard-mills,2631,paperboard-mills,"Establishments primarily engaged in manufacturing paperboard, including paperboard coated on the paperboard machine, from wood pulp and other fiber pulp; and which may also manufacture converted paperboard products. Establishments primarily engaged in integrated operations of producing pulp and manufacturing paperboard are included in this industry if primarily shipping paperboard or paperboard products.",
https://siccode.com/sic-code/265/paperboard-containers-boxes,265,paperboard-containers-boxes,"For detailed description of SIC 265, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2652/setup-paperboard-boxes,2652,setup-paperboard-boxes,Establishments primarily engaged in manufacturing setup paperboard boxes from purchased paperboard.,
https://siccode.com/sic-code/2653/corrugated-solid-fiber-boxes,2653,corrugated-solid-fiber-boxes,"Establishments primarily engaged in manufacturing corrugated and solid fiber boxes and related products from purchased paperboard of fiber stock. Important products of this industry include corrugated and solid fiberboard boxes, pads, partitions, display items, pallets, single face products, and corrugated sheets.",
https://siccode.com/sic-code/2655/fiber-cans-tubes-drums-similar-products,2655,fiber-cans-tubes-drums-similar-products,"Establishments primarily engaged in manufacturing from purchased materials fiber cans, cones, drums, and similar products, with or without metal ends, and vulcanized fiber boxes.",
https://siccode.com/sic-code/2656/sanitary-food-containers,2656,sanitary-food-containers,"Establishments primarily engaged in manufacturing non-folding food containers from special foodboard. Important products of this industry include fluid milk containers, round nested food containers, paper cups for hot or cold drinks, and stamped plates, dishes, spoons, and similar products.",
https://siccode.com/sic-code/2657/folding-paperboard-boxes-sanitary,2657,folding-paperboard-boxes-sanitary,"Establishments primarily engaged in manufacturing folding paperboard boxes from purchased paperboard, including folding sanitary food boxes or cartons except milk cartons.",
https://siccode.com/sic-code/267/converted-paper-paperboard-products,267,converted-paper-paperboard-products,"For detailed description of SIC 267, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2671/packaging-paper-plastics-film-coated-laminated,2671,packaging-paper-plastics-film-coated-laminated,"Establishments primarily engaged in manufacturing coated or laminated flexible materials made of combinations of paper, plastics film, metal foil, and similar materials (excluding textiles) for packaging purposes. These are made from purchased sheet materials or plastics resins and may be printed in the same establishment.",
https://siccode.com/sic-code/2672/coated-laminated-paper,2672,coated-laminated-paper,"Establishments primarily engaged in manufacturing coated, laminated, or processed paper and film from purchased paper, except for packaging. Also included are establishments primarily manufacturing gummed paper products and pressure sensitive tape with backing of any material other than rubber, for any application.",
https://siccode.com/sic-code/2673/plastics-foil-coated-paper-bags,2673,plastics-foil-coated-paper-bags,"Establishments primarily engaged in manufacturing bags of unsupported plastics film, coated paper, metal foil, or laminated combinations of these materials, whether or not printed.",
https://siccode.com/sic-code/2674/uncoated-paper-multiwall-bags,2674,uncoated-paper-multiwall-bags,"Establishments primarily engaged in manufacturing uncoated paper bags, or manufacturing multiwall bags and sacks, whether or not coated or containing plastics film or metal foil.",
https://siccode.com/sic-code/2675/die-cut-paper-paperboard-cardboard,2675,die-cut-paper-paperboard-cardboard,"Establishments primarily engaged in die-cutting purchased paper and paperboard; and in manufacturing cardboard by laminating, lining, or surface-coating paperboard.",
https://siccode.com/sic-code/2676/sanitary-paper-products,2676,sanitary-paper-products,"Establishments primarily engaged in manufacturing sanitary paper products from purchased paper, such as facial tissues and handkerchiefs, table napkins, toilet paper, towels, disposable diapers, and sanitary napkins and tampons.",
https://siccode.com/sic-code/2677/envelopes,2677,envelopes,Establishments primarily engaged in manufacturing envelopes of any description from purchased paper and paperboard.,
https://siccode.com/sic-code/2678/stationery-tablets-products,2678,stationery-tablets-products,"Establishments primarily engaged in manufacturing stationery, tables, looseleaf fillers, and related items from purchased paper.",
https://siccode.com/sic-code/2679/converted-paper-paperboard-products,2679,converted-paper-paperboard-products,"Establishments primarily engaged in manufacturing miscellaneous converted paper or paperboard products, not elsewhere classified, from purchased paper or paperboard. Also included in this industry are pressed and molded pulp goods, such as papier-mache articles, other than statuary and art goods.",
https://siccode.com/sic-code/27/printing-publishing-allied-industries,27,printing-publishing-allied-industries,"This major group includes establishments engaged in printing by one or more common processes, such as letterpress; lithography (including offset), gravure, or screen; and those establishments which perform services for the printing trade, such as bookbinding and platemaking. This major group also includes establishments engaged in publishing newspapers, books, and periodicals, regardless of whether or not they do their own printing.",
https://siccode.com/sic-code/271/newspapers-publishing-publishing-printing,271,newspapers-publishing-publishing-printing,"For detailed description of SIC 271, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2711/newspapers-publishing-publishing-printing,2711,newspapers-publishing-publishing-printing,"Establishments primarily engaged in publishing newspapers, or in publishing and printing newspapers. These establishments carry on the various operations necessary for issuing newspapers, including the gathering of news and the preparation of editorials and advertisements, but may or may not perform their own printing. Commercial printing is frequently carried on by establishments engaged in publishing and printing newspapers, but, even though the commercial printing may be of major importance, such establishments are included in this industry. ",
https://siccode.com/sic-code/272/periodicals-publishing-publishing-printing,272,periodicals-publishing-publishing-printing,"For detailed description of SIC 272, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2721/periodicals-publishing-publishing-printing,2721,periodicals-publishing-publishing-printing,"Establishments primarily engaged in publishing periodicals, or in publishing and printing periodicals. These establishments carry on the various operations necessary for issuing periodicals, but may or may not perform their own printing.",
https://siccode.com/sic-code/273/books,273,books,"For detailed description of SIC 273, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2731/books-publishing-publishing-printing,2731,books-publishing-publishing-printing,"Establishments primarily engaged in publishing, or in publishing and printing, books and pamphlets.",
https://siccode.com/sic-code/2732/book-printing,2732,book-printing,"Establishments primarily engaged in printing, or in printing and binding, books and pamphlets, but not engaged in publishing.",
https://siccode.com/sic-code/274/publishing,274,publishing,"For detailed description of SIC 274, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2741/publishing,2741,publishing,"Establishments primarily engaged in miscellaneous publishing activities, not elsewhere classified, whether or not engaged in printing. ",
https://siccode.com/sic-code/275/commercial-printing,275,commercial-printing,"For detailed description of SIC 275, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2752/commercial-printing-lithographic,2752,commercial-printing-lithographic,"Establishments primarily engaged in printing by the lithographic process. The greater part of the work in this industry is performed on a job or custom basis; but in some cases lithographed calendars, maps, posters, decalcomanias, or other products are made for sale. Offset printing, photo-offset printing, and photolithographing are also included in this industry.",
https://siccode.com/sic-code/2754/commercial-printing-gravure,2754,commercial-printing-gravure,Establishments primarily engaged in gravure printing.,
https://siccode.com/sic-code/2759/commercial-printing,2759,commercial-printing,"Establishments primarily engaged in commercial or job printing, not elsewhere classified. This industry includes general printing shops, not elsewhere classified, as well as shops specializing in printing newspapers and periodicals for others.",
https://siccode.com/sic-code/276/manifold-business-forms,276,manifold-business-forms,"For detailed description of SIC 276, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2761/manifold-business-forms,2761,manifold-business-forms,"Establishments primarily engaged in designing and printing, by any process, special forms for use in the operation of a business, in single and multiple sets, including carbonized or interleaved with carbon or otherwise processed for multiple reproduction.",
https://siccode.com/sic-code/277/greeting-card,277,greeting-card,"For detailed description of SIC 277, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2771/greeting-card,2771,greeting-card,"Establishments primarily engaged in publishing, printing by any process, or both, of greeting cards for all occasions.",
https://siccode.com/sic-code/278/blankbooks-looseleaf-binders-bookbinding,278,blankbooks-looseleaf-binders-bookbinding,"For detailed description of SIC 278, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2782/blankbooks-looseleaf-binders-devices,2782,blankbooks-looseleaf-binders-devices,"Establishments primarily engaged in manufacturing blankbooks, looseleaf devices, and library binders; and in ruling paper.",
https://siccode.com/sic-code/2789/bookbinding-work,2789,bookbinding-work,"Establishments primarily engaged in edition, trade, job, and library book binding. Also included in this industry are establishments primarily engaged in book or paper bronzing, gilding, and edging; in map and sample mounting, and in other services related to bookbinding.",
https://siccode.com/sic-code/279/service-industries-printing-trade,279,service-industries-printing-trade,"For detailed description of SIC 279, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2791/typesetting,2791,typesetting,"Establishments primarily engaged in typesetting for the trade, including advertisement typesetting.",
https://siccode.com/sic-code/2796/platemaking-services,2796,platemaking-services,"Establishments primarily engaged in making plates for printing purposes and in related services. Also included are establishments primarily engaged in making positives or negatives from which offset lithographic plates are made. These establishments do not print from the plates which they make, but prepare them for use by others.",
https://siccode.com/sic-code/28/chemicals-allied-products,28,chemicals-allied-products,"This major group includes establishments producing basic chemicals, and establishments manufacturing products by predominantly chemical processes.",
https://siccode.com/sic-code/281/industrial-inorganic-chemicals,281,industrial-inorganic-chemicals,"For detailed description of SIC 281, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2812/alkalies-chlorine,2812,alkalies-chlorine,Establishments primarily engaged in manufacturing alkalies and chlorine.,
https://siccode.com/sic-code/2813/industrial-gases,2813,industrial-gases,"Establishments primarily engaged in manufacturing industrial gases (including organic) for sale in compressed, liquid, and solid forms.",
https://siccode.com/sic-code/2816/inorganic-pigments,2816,inorganic-pigments,"Establishments primarily engaged in manufacturing inorganic pigments. Important products of this industry include black pigments, except carbon black, white pigments, and color pigments.",
https://siccode.com/sic-code/2819/industrial-inorganic-chemicals,2819,industrial-inorganic-chemicals,"Establishments primarily engaged in manufacturing industrial inorganic chemicals, not elsewhere classified.",
https://siccode.com/sic-code/282/plastics-materials-synthetic-resins-synthetic-rubber,282,plastics-materials-synthetic-resins-synthetic-rubber,"For detailed description of SIC 282, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2821/plastics-materials-synthetic-resins-nonvulcanizable-elastomers,2821,plastics-materials-synthetic-resins-nonvulcanizable-elastomers,"Establishments primarily engaged in manufacturing synthetic resins, plastics materials, and nonvulcanizable elastomers. Important products of this industry include: cellulose plastics materials; phenolic and other tar acid resins; urea and melamine resins; vinyl resins; styrene resins; alkyd resins; acrylic resins; polyethylene resins; polypropylene resins; rosin modified resins; coumarone-indene and petroleum polymer resins; miscellaneous resins, including polyamide resins, silicones, polyisobutylenes, polyesters, polycarbonate resins, acetal resins, and fluorohydrocarbon resins; and casein plastics. ",
https://siccode.com/sic-code/2822/synthetic-rubber-vulcanizable-elastomers,2822,synthetic-rubber-vulcanizable-elastomers,"Establishments primarily engaged in manufacturing synthetic rubber by polymerization or copolymerization. An elastomer for the purpose of this classification is a rubber-like material capable of vulcanization, such as copolymers of butadiene and styrene, or butadiene and acrylonitrile, polybutadienes, chloroprene rubbers, and isobutylene-isoprene copolymers.",
https://siccode.com/sic-code/2823/cellulosic-manmade-fibers,2823,cellulosic-manmade-fibers,"Establishments primarily engaged in manufacturing cellulosic fibers (including cellulose acetate and regenerated cellulose such as rayon by the viscose or cuprammonium process) in the form of monofilament, yarn, staple, or tow suitable for further manufacturing on spindles, looms, knitting machines, or other textile processing equipment.",
https://siccode.com/sic-code/2824/manmade-organic-fibers,2824,manmade-organic-fibers,"Establishments primarily engaged in manufacturing manmade organic fibers, except cellulosic (including those of regenerated proteins, and of polymers or copolymers of such components as vinyl chloride, vinylidene chloride, linear esters, vinyl alcohols, acrylonitrile, ethylenes, amides, and related polymeric materials), in the form of monofilament, yarn, staple, or tow suitable for further manufacturing on spindles, looms, knitting machines, or other textile processing equipment.",
https://siccode.com/sic-code/283/drugs,283,drugs,"For detailed description of SIC 283, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2833/medicinal-chemicals-botanical-products,2833,medicinal-chemicals-botanical-products,Establishments primarily engaged in:,
https://siccode.com/sic-code/2834/pharmaceutical-preparations,2834,pharmaceutical-preparations,"Establishments primarily engaged in manufacturing, fabricating, or processing drugs in pharmaceutical preparations for human or veterinary use. The greater part of the products of these establishments are finished in the form intended for final consumption, such as ampoules, tablets, capsules, vials, ointments, medicinal powders, solutions, and suspensions.",
https://siccode.com/sic-code/2835/in-vitro-in-vivo-diagnostic-substances,2835,in-vitro-in-vivo-diagnostic-substances,"Establishments primarily engaged in manufacturing in vitro and in vivo diagnostic substances, whether or not packaged for retail sale. These materials are chemical, biological, or radioactive substances used in diagnosing or monitoring the state of human or veterinary health by identifying and measuring normal or abnormal constituents of body fluids or tissues.",
https://siccode.com/sic-code/2836/biological-products,2836,biological-products,"Establishments primarily engaged in the production of bacterial and virus vaccines, toxoids, and analogous products (such as allergenic extracts), serums, plasmas, and other blood derivatives for human or veterinary use, other than in vitro and in vivo diagnostic substances. Included in this industry are establishments primarily engaged in the production of microbiological products for other uses.",
https://siccode.com/sic-code/284/soap-detergents-cleaning-preparations-perfumes-cosmetics-toilet-preparations,284,soap-detergents-cleaning-preparations-perfumes-cosmetics-toilet-preparations,"For detailed description of SIC 284, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2841/soap-detergents,2841,soap-detergents,"Establishments primarily engaged in manufacturing soap, synthetic organic detergents, inorganic alkaline detergents, or any combination thereof, and establishments producing crude and refined glycerin from vegetable and animal fats and oils.",
https://siccode.com/sic-code/2842/specialty-cleaning-polishing-sanitation-preparations,2842,specialty-cleaning-polishing-sanitation-preparations,"Establishments primarily engaged in manufacturing furniture, metal, and other polishes; waxes and dressings for fabricated leather and other materials; household, institutional, and industrial plant disinfectants; nonpersonal deodorants; drycleaning preparations; household bleaches; and other sanitation preparations.",
https://siccode.com/sic-code/2843/surface-active-agents-finishing-agents-sulfonated-oils-assistants,2843,surface-active-agents-finishing-agents-sulfonated-oils-assistants,"Establishments primarily engaged in producing surface active preparations for use as wetting agents, emulsifiers, and penetrants. Establishments engaged in producing sulfonated oils and fats and related products are also included.",
https://siccode.com/sic-code/2844/perfumes-cosmetics-toilet-preparations,2844,perfumes-cosmetics-toilet-preparations,"Establishments primarily engaged in manufacturing perfumes (natural and synthetic), cosmetics, and other toilet preparations. This industry also includes establishments primarily engaged in blending and compounding perfume bases; and those manufacturing shampoos and shaving products, whether from soap or synthetic detergents.",
https://siccode.com/sic-code/285/paints-varnishes-lacquers-enamels-allied-products,285,paints-varnishes-lacquers-enamels-allied-products,"For detailed description of SIC 285, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2851/paints-varnishes-lacquers-enamels-allied-products,2851,paints-varnishes-lacquers-enamels-allied-products,"Establishments primarily engaged in manufacturing paints (in paste and ready-mixed form); varnishes; lacquers; enamels and shellac; putties, wood fillers, and sealers; paint and varnish removers; paint brush cleaners; and allied paint products.",
https://siccode.com/sic-code/286/industrial-organic-chemicals,286,industrial-organic-chemicals,"For detailed description of SIC 286, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2861/gum-wood-chemicals,2861,gum-wood-chemicals,"Establishments primarily engaged in manufacturing hardwood and softwood distillation products, wood and gum naval stores, charcoal, natural dyestuffs, and natural tanning materials.",
https://siccode.com/sic-code/2865/cyclic-organic-crudes-intermediates-organic-dyes-pigments,2865,cyclic-organic-crudes-intermediates-organic-dyes-pigments,"Establishments primarily engaged in manufacturing cyclic organic crudes and intermediates, and organic dyes and pigments.",
https://siccode.com/sic-code/2869/industrial-organic-chemicals,2869,industrial-organic-chemicals,"Establishments primarily engaged in manufacturing industrial organic chemicals, not elsewhere classified.",
https://siccode.com/sic-code/287/agricultural-chemicals,287,agricultural-chemicals,"For detailed description of SIC 287, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2873/nitrogenous-fertilizers,2873,nitrogenous-fertilizers,"Establishments primarily engaged in manufacturing nitrogenous fertilizer materials or mixed fertilizers from nitrogenous materials produced in the same establishment. Included are ammonia fertilizer compounds and anhydrous ammonia, nitric acid, ammonium nitrate, ammonium sulfate and nitrogen solutions, urea, and natural organic fertilizers (except compost) and mixtures.",
https://siccode.com/sic-code/2874/phosphatic-fertilizers,2874,phosphatic-fertilizers,"Establishments primarily engaged in manufacturing phosphatic fertilizer materials, or mixed fertilizers from phosphatic materials produced in the same establishment. Included are phosphoric acid; normal, enriched, and concentrated super-phosphates; ammonium phosphates; nitro-phosphates; and calcium meta-phosphates.",
https://siccode.com/sic-code/2875/fertilizers-mixing,2875,fertilizers-mixing,Establishments primarily engaged in mixing fertilizers from purchased fertilizer materials.,
https://siccode.com/sic-code/2879/pesticides-agricultural-chemicals,2879,pesticides-agricultural-chemicals,"Establishments primarily engaged in the formulation and preparation of ready-to-use agricultural and household pest control chemicals, including insecticides, fungicides, and herbicides, from technical chemicals or concentrates; and the production of concentrates which require further processing before use as agricultural pesticides. This industry also includes establishments primarily engaged in manufacturing or formulating agricultural chemicals, not elsewhere classified, such as minor or trace elements and soil conditioners.",
https://siccode.com/sic-code/289/chemical-products,289,chemical-products,"For detailed description of SIC 289, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2891/adhesives-sealants,2891,adhesives-sealants,"Establishments primarily engaged in manufacturing industrial and household adhesives, glues, caulking compounds, sealants, and linoleum, tile, and rubber cements from vegetable, animal, or synthetic plastics materials, purchased or produced in the same establishment.",
https://siccode.com/sic-code/2892/explosives,2892,explosives,Establishments primarily engaged in manufacturing explosives.,
https://siccode.com/sic-code/2893/printing-ink,2893,printing-ink,"Establishments primarily engaged in manufacturing printing ink, including gravure ink, screen process ink, and lithographic ink.",
https://siccode.com/sic-code/2895/carbon-black,2895,carbon-black,Establishments primarily engaged in manufacturing carbon black (channel and furnace black).,
https://siccode.com/sic-code/2899/chemicals-chemical-preparations,2899,chemicals-chemical-preparations,"Establishments primarily engaged in manufacturing miscellaneous chemical preparations, not elsewhere classified, such as fatty acids, essential oils, gelatin (except vegetable), sizes, bluing, laundry sours, writing and stamp pad ink, industrial compounds, such as boiler and heat insulating compounds, metal, oil, and water-treating compounds, waterproofing compounds, and chemical supplies for foundries.",
https://siccode.com/sic-code/29/petroleum-refining-industries,29,petroleum-refining-industries,"This major group includes establishments primarily engaged in petroleum refining, manufacturing paving and roofing materials, and compounding lubricating oils and greases from purchased materials. Establishments manufacturing and distributing gas to consumers are classified in public utilities industries, and those primarily engaged in producing coke and by-products are classified in SIC Code - 33, ",
https://siccode.com/sic-code/291/petroleum-refining,291,petroleum-refining,"For detailed description of SIC 291, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/2911/petroleum-refining,2911,petroleum-refining,"Establishments primarily engaged in producing gasoline, kerosene, distillate fuel oils, residual fuel oils, and lubricants, through fractionation or straight distillation of crude oil, redistillation of unfinished petroleum derivatives, cracking or other processes. Establishments of this industry also produce aliphatic and aromatic chemicals as by-products.",
https://siccode.com/sic-code/295/asphalt-paving-roofing-materials,295,asphalt-paving-roofing-materials,"For detailed description of SIC 295, see Subcategories in the Hierarchy Navigation on this page.",
